,Drug_ID1,Drug_ID2,Weight
99076,DB00177,DB01102,0.5094563760538672
99085,DB00177,DB00633,0.5061322977933922
99093,DB00177,DB00413,0.5263106304362096
99105,DB00177,DB01209,0.501640334112481
99107,DB00177,DB13166,0.5291547948415013
99128,DB00177,DB00391,0.5302515884836787
99144,DB00177,DB00475,0.5020640458615047
99148,DB00177,DB00492,0.5204244333678172
99162,DB00177,DB00268,0.5420112434454031
99176,DB00177,DB00590,0.5237769338071535
99193,DB00177,DB01235,0.5263673437845743
99205,DB00177,DB01214,0.5024298580476209
99209,DB00177,DB00704,0.5134309990167308
99213,DB00177,DB00938,0.5024025474134063
99215,DB00177,DB01364,0.5167563842719991
99216,DB00177,DB01288,0.5048811289361055
99237,DB00177,DB00867,0.5019814055053852
99242,DB00177,DB06268,0.5452267438327373
99244,DB00177,DB00809,0.5240158408586122
99246,DB00177,DB00876,0.8842917251051894
99252,DB00177,DB09209,0.5170494943511953
99257,DB00177,DB00723,0.5037980501203884
99260,DB00177,DB01240,0.5363545424701085
99266,DB00177,DB00521,0.5053181653132751
99270,DB00177,DB08893,0.5110785458036481
99271,DB00177,DB00178,0.5547691770562998
99275,DB00177,DB00956,0.5045844459798375
99280,DB00177,DB01069,0.533261527573332
99283,DB00177,DB00471,0.5354678945461119
99294,DB00177,DB06694,0.525479877848078
99311,DB00177,DB01589,0.5085066059481326
99314,DB00177,DB00457,0.5236407632941875
99322,DB00177,DB00835,0.5189979073952449
99323,DB00177,DB00185,0.5338680070111307
99343,DB00177,DB01267,0.5359078513667347
99345,DB00177,DB00462,0.5262884698340643
99351,DB00177,DB01244,0.5131685075545706
99369,DB00177,DB00604,0.5241357654891267
99372,DB00177,DB01146,0.5334556122549047
99374,DB00177,DB06791,0.5208353012094706
99385,DB00177,DB06204,0.5088360058233653
99386,DB00177,DB06786,0.5036128741883017
99393,DB00177,DB06216,0.533378572940705
99427,DB00177,DB01184,0.5366001276552804
99435,DB00177,DB11842,0.6848649259636034
99443,DB00177,DB00542,0.5356356194252692
99453,DB00177,DB04855,0.5134158427706187
99456,DB00177,DB09421,0.6208695330299977
99468,DB00177,DB01036,0.5231529883348432
99469,DB00177,DB08883,0.5021168786818065
99480,DB00177,DB01608,0.5155718133971665
99482,DB00177,DB09477,0.5538948180819409
99487,DB00177,DB00181,0.5028004098861992
99490,DB00177,DB01149,0.5348585911242232
99499,DB00177,DB01233,0.5516051509542176
99505,DB00177,DB09225,0.5251481282131045
99521,DB00177,DB00383,0.5336994485153158
99523,DB00177,DB00248,0.526881537568504
99535,DB00177,DB00211,0.5120509564594977
99547,DB00177,DB09059,0.518542014504757
99554,DB00177,DB01018,0.5083606764848372
99558,DB00177,DB00568,0.5121355197510902
99560,DB00177,DB00651,0.5370109435343187
99572,DB00177,DB01160,0.5132200544411853
99578,DB00177,DB00420,0.5549216266048859
99579,DB00177,DB01239,0.553024509944381
99583,DB00177,DB00572,0.519796067468575
99591,DB00177,DB01558,0.5142676903363973
99595,DB00177,DB00519,0.532490735194851
99605,DB00177,DB00392,0.5332712764900092
99613,DB00177,DB00454,0.5524423170653349
99616,DB00177,DB00245,0.5200699210500298
99622,DB00177,DB00831,0.5111979020274192
99623,DB00177,DB00424,0.5187677993500232
99629,DB00177,DB00678,0.921875
99630,DB00177,DB01621,0.5257498968670615
99631,DB00177,DB01618,0.5159872559550808
99633,DB00177,DB00177,1.0
99640,DB00177,DB00363,0.5565277748010685
99645,DB00177,DB00231,0.5035235895740918
99646,DB00177,DB01591,0.5315766209457823
99648,DB00177,DB12278,0.5325953189760608
99663,DB00177,DB00376,0.5086838662829415
99668,DB00177,DB01224,0.5536021148054918
99674,DB00177,DB09128,0.525564257955611
99677,DB00177,DB01118,0.5004140984034892
99687,DB00177,DB00346,0.5173395261155371
99723,DB00177,DB00863,0.5036006664779432
99728,DB00177,DB01062,0.5284842662392247
99736,DB00177,DB09300,0.5440800396153852
99737,DB00177,DB01142,0.5193592482663402
99741,DB00177,DB06274,0.532889289405977
99745,DB00177,DB00404,0.5035290992368067
99753,DB00177,DB06711,0.5296459667922137
99769,DB00177,DB14185,0.527035207187878
99777,DB00177,DB00247,0.5260606680033657
99794,DB00177,DB00829,0.5023376462615979
99798,DB00177,DB06212,0.5482471461219852
99805,DB00177,DB00589,0.543263094210822
99843,DB00177,DB00433,0.5054703934531984
99849,DB00177,DB01183,0.5054597065871417
99869,DB00177,DB00668,0.5230222353434693
99879,DB00177,DB01200,0.5455916029300452
99883,DB00177,DB00952,0.5063277301464322
99888,DB00177,DB00408,0.5460197513430587
99895,DB00177,DB06800,0.5085419707124496
99927,DB00177,DB00679,0.5283042295507682
99930,DB00177,DB06594,0.5302133631389432
99931,DB00177,DB00966,0.6010655918825515
99935,DB00177,DB00370,0.5271870869956476
99937,DB00177,DB00571,0.5137660908431755
99942,DB00177,DB08822,0.8790297339593115
99961,DB00177,DB08932,0.5523001187129323
99962,DB00177,DB00342,0.5218082151556988
99968,DB00177,DB01085,0.5080383148772815
99972,DB00177,DB00629,0.5077155045489913
99982,DB00177,DB06288,0.5142707254532909
99991,DB00177,DB00388,0.5042710880802801
100016,DB00177,DB00318,0.5160902817396348
100019,DB00177,DB00298,0.519972677708756
100025,DB00177,DB08815,0.510348784411616
100026,DB00177,DB06144,0.5369833596457512
100034,DB00177,DB01162,0.5203553364768444
100040,DB00177,DB00669,0.5018057663221427
100058,DB00177,DB00295,0.5135460304519321
100066,DB00177,DB01043,0.518772990526831
100086,DB00177,DB01215,0.5171896988284717
100092,DB00177,DB04908,0.5528384423764785
100109,DB00177,DB06663,0.507109545022569
100110,DB00177,DB00841,0.5144902193835933
100119,DB00177,DB01238,0.532321612743892
100121,DB00177,DB00508,0.526997002362777
100123,DB00177,DB01297,0.50989367783933
100128,DB00177,DB01403,0.5602721612831402
100135,DB00177,DB00897,0.5005250817804147
100137,DB00177,DB01203,0.5009758487419613
100140,DB00177,DB11823,0.5249785510051812
100147,DB00177,DB09272,0.5370300011738075
100154,DB00177,DB01623,0.5379670570335046
100157,DB00177,DB00340,0.5296944843899715
100310,DB00178,DB01348,0.8611697271951103
100336,DB00178,DB01029,0.5047786032302858
100371,DB00178,DB00275,0.5373598587323474
100556,DB00178,DB00790,0.7387614467137289
100568,DB00178,DB00881,0.8517336065918996
100615,DB00178,DB00796,0.5395448180819408
100639,DB00178,DB00722,0.8446468854863965
100695,DB00178,DB01340,0.8708253165219059
100707,DB00178,DB00584,0.8829637032857796
100997,DB00178,DB13166,0.8129956630301015
101038,DB00178,DB00492,0.8194272937688365
101136,DB00178,DB00876,0.5399865645479692
101161,DB00178,DB00178,1.0
101333,DB00178,DB00542,0.8315320581351672
101369,DB00178,DB01197,0.5893841166514079
101372,DB00178,DB09477,0.926751592356688
101446,DB00178,DB00691,0.6594562220361663
101485,DB00178,DB00519,0.9182636466926838
101519,DB00178,DB00678,0.5367829293425959
101523,DB00178,DB00177,0.5547691770562998
101607,DB00178,DB01180,0.6319989363560276
101832,DB00178,DB08822,0.5327785938931503
102307,DB00179,DB00398,0.5228925770944974
103116,DB00179,DB06589,0.526949341037885
103812,DB00179,DB00179,1.0
103971,DB00180,DB13158,0.7314662273476111
103992,DB00180,DB00620,0.7486725663716814
104004,DB00180,DB08867,0.5803661733390856
104028,DB00180,DB04839,0.5182146444566679
104037,DB00180,DB09091,0.6150154791531061
104054,DB00180,DB00394,0.7342747111681643
104098,DB00180,DB01185,0.5261812653845407
104129,DB00180,DB14512,0.6740772583400897
104191,DB00180,DB06781,0.737012987012987
104237,DB00180,DB00324,0.7446043165467627
104239,DB00180,DB00741,0.6055489084049609
104262,DB00180,DB00984,0.506956167803643
104287,DB00180,DB01380,0.7189542483660131
104312,DB00180,DB00635,0.6862742742742741
104315,DB00180,DB01260,0.804878048780488
104385,DB00180,DB14544,0.6005193263068208
104429,DB00180,DB00769,0.7161820480404552
104441,DB00180,DB14583,0.5881578054658242
104537,DB00180,DB00253,0.7356746765249538
104547,DB00180,DB00603,0.5080772364850055
104581,DB00180,DB14540,0.6036446007387248
104595,DB00180,DB00834,0.6035585465058382
104625,DB00180,DB00959,0.7585551330798479
104640,DB00180,DB08906,0.734744707347447
104643,DB00180,DB09124,0.5225676378301638
104675,DB00180,DB01410,0.7313003452243958
104723,DB00180,DB00717,0.5065857360568294
104765,DB00180,DB14541,0.5877338595758882
104778,DB00180,DB00547,0.7518518518518519
104797,DB00180,DB14596,0.7379891035165924
104802,DB00180,DB01395,0.533541087340719
104836,DB00180,DB00351,0.6695775174096479
104933,DB00180,DB00288,0.6530755857898715
104949,DB00180,DB09095,0.7076887273499124
105009,DB00180,DB00896,0.7585551330798479
105059,DB00180,DB01013,0.7464102564102563
105061,DB00180,DB00240,0.750445632798574
105084,DB00180,DB00180,0.8333333333333334
105089,DB00180,DB01234,0.5925450557006655
105096,DB00180,DB14542,0.5962151802335242
105134,DB00180,DB01130,0.7315421581476627
105142,DB00180,DB00687,0.5910166416203132
105201,DB00180,DB00443,0.7522441651705565
105233,DB00180,DB08804,0.5007859894342944
105356,DB00180,DB00621,0.5127225822532402
105383,DB00180,DB00663,0.7649026763990268
105401,DB00180,DB00596,0.7564782096584217
105425,DB00180,DB00588,0.6389229002269947
105448,DB00180,DB00838,0.7631086142322095
105452,DB00180,DB06789,0.5185389055620057
105467,DB00180,DB00860,0.7498418722327639
105480,DB00180,DB00846,0.7958015267175572
105527,DB00180,DB14539,0.6012237215400913
105561,DB00180,DB01222,0.7672413793103449
105685,DB00180,DB01047,0.7159719176187366
105698,DB00180,DB00591,0.630306644444107
105748,DB00180,DB06412,0.5030044698790602
105754,DB00180,DB00421,0.5170811943751509
105766,DB00180,DB14543,0.5922503676384315
105797,DB00180,DB00378,0.5235557012577704
105800,DB00180,DB00223,0.7649026763990268
105818,DB00180,DB01420,0.5148589097572148
105874,DB00181,DB00683,0.503251318938401
106044,DB00181,DB01080,0.5243063098701728
106288,DB00181,DB09242,0.5106727183958337
106293,DB00181,DB00183,0.5457216173395983
106343,DB00181,DB00949,0.5054629605843691
106570,DB00181,DB06684,0.5050903783423731
106753,DB00181,DB01235,0.5043431759381459
106806,DB00181,DB00876,0.5047891010796227
106843,DB00181,DB00471,0.5530602851810632
107016,DB00181,DB09421,0.5349692400620445
107047,DB00181,DB00181,1.0
107120,DB00181,DB00651,0.5297404123797352
107143,DB00181,DB00572,0.5046089012351925
107173,DB00181,DB00454,0.5028539449047217
107193,DB00181,DB00177,0.5028004098861992
107429,DB00181,DB00668,0.5353220888615312
107582,DB00181,DB02530,0.7939291938997822
107652,DB00181,DB04908,0.5003738230018656
107671,DB00181,DB00184,0.5236987024238012
107700,DB00181,DB11823,0.5205395835878125
107734,DB00182,DB01580,0.5264091704240567
107738,DB00182,DB01577,0.5205489230209125
107752,DB00182,DB00871,0.5231624171773034
107771,DB00182,DB00217,0.5545756138077258
107815,DB00182,DB00598,0.5459695243678883
107898,DB00182,DB00397,0.5691494901952135
107911,DB00182,DB00983,0.5294784484129488
107950,DB00182,DB00612,0.5154503779524728
108052,DB00182,DB01193,0.5138891960118097
108091,DB00182,DB00264,0.5246300076171045
108171,DB00182,DB01210,0.5132316655577677
108239,DB00182,DB00960,0.5033776994978879
108280,DB00182,DB04846,0.5215979746903798
108293,DB00182,DB04861,0.51218268038993
108298,DB00182,DB00195,0.5165404890871794
108368,DB00182,DB01365,0.6088266486832323
108370,DB00182,DB11278,0.6048362712151887
108388,DB00182,DB00335,0.527637693926562
108479,DB00182,DB00182,0.8333333333333334
108526,DB00182,DB01102,0.5238930343339133
108534,DB00182,DB01001,0.5274192714341577
108635,DB00182,DB00221,0.5223623239939816
108655,DB00182,DB01214,0.5103907564668586
108663,DB00182,DB00938,0.5196456932010608
108666,DB00182,DB01288,0.5338914001285086
108716,DB00182,DB00521,0.5132316655577677
108848,DB00182,DB00368,0.5628648057516404
108896,DB00182,DB00726,0.5866162713908527
109035,DB00182,DB01291,0.5157118242879264
109053,DB00182,DB11124,0.5526017490848388
109284,DB00182,DB00373,0.5026235384369911
109340,DB00182,DB01576,0.5620856464566438
109387,DB00182,DB00571,0.5056726421243223
109568,DB00182,DB01151,0.591115300551899
109587,DB00182,DB01203,0.5151366590726834
109627,DB00183,DB00690,0.5177031456244525
109639,DB00183,DB06230,0.5315177995040089
109646,DB00183,DB00647,0.5134713930187403
109668,DB00183,DB01588,0.5173264076212237
109670,DB00183,DB00496,0.5127440805518461
109678,DB00183,DB01452,0.5167089976588445
109680,DB00183,DB01192,0.5138392730299572
109746,DB00183,DB01100,0.5075387983696512
109802,DB00183,DB00899,0.5357778591440738
109816,DB00183,DB00611,0.5309215480412653
109817,DB00183,DB06207,0.536089575514093
109821,DB00183,DB00275,0.5573448412165688
109828,DB00183,DB00872,0.5302972402186595
109832,DB00183,DB00696,0.5021621301116644
109863,DB00183,DB01282,0.5059699033856394
109887,DB00183,DB09205,0.5214105406003705
109906,DB00183,DB01173,0.5105375081507805
109934,DB00183,DB06016,0.5186496783171742
109951,DB00183,DB00708,0.5334201745362728
109987,DB00183,DB00411,0.5113098834143558
109994,DB00183,DB01205,0.5046336727236992
110024,DB00183,DB00842,0.5135431012907796
110053,DB00183,DB00747,0.5031480773727007
110065,DB00183,DB00796,0.5697659031224728
110068,DB00183,DB09242,0.5306976179141126
110069,DB00183,DB08897,0.5105423332402482
110070,DB00183,DB00517,0.5002690559753421
110073,DB00183,DB00183,1.0
110075,DB00183,DB01231,0.5032675588690395
110080,DB00183,DB01559,0.5123973797583701
110081,DB00183,DB00186,0.5033956217957124
110087,DB00183,DB09099,0.5247624501475332
110097,DB00183,DB00854,0.5267289503264905
110123,DB00183,DB00949,0.5103773705095542
110139,DB00183,DB00502,0.5333899231910205
110165,DB00183,DB00448,0.5214274460265617
110167,DB00183,DB00035,0.5481219041937179
110189,DB00183,DB09030,0.5320170165613766
110234,DB00183,DB00637,0.5377960045957192
110244,DB00183,DB00484,0.5125009307578445
110247,DB00183,DB00734,0.5005801171464758
110249,DB00183,DB01079,0.515303094552579
110250,DB00183,DB00628,0.506615734532636
110254,DB00183,DB09076,0.5028760392481674
110288,DB00183,DB05271,0.5018196115307882
110319,DB00183,DB01595,0.5128785363511758
110321,DB00183,DB00921,0.5423219134133979
110325,DB00183,DB00801,0.5127104994518508
110341,DB00183,DB00813,0.5124707112697999
110343,DB00183,DB00986,0.5036050584381463
110350,DB00183,DB06684,0.5144040714814805
110356,DB00183,DB00575,0.5185330781480688
110357,DB00183,DB00844,0.53143074678109
110362,DB00183,DB00725,0.5006655217224678
110371,DB00183,DB06702,0.5068200524617869
110385,DB00183,DB04946,0.5017456352073874
110395,DB00183,DB01437,0.5026304647646116
110425,DB00183,DB00633,0.512302818625019
110445,DB00183,DB01209,0.5060597866930212
110484,DB00183,DB00475,0.5036253299688797
110486,DB00183,DB00014,0.507785288494078
110502,DB00183,DB00268,0.5112907226294622
110516,DB00183,DB00590,0.519732833866255
110549,DB00183,DB00704,0.5297485314716058
110560,DB00183,DB00497,0.5020918343376882
110584,DB00183,DB00809,0.5012941258478428
110586,DB00183,DB00876,0.5603368716110649
110592,DB00183,DB09209,0.5343413359503607
110597,DB00183,DB00723,0.5136901592519185
110610,DB00183,DB08893,0.5157214731948802
110615,DB00183,DB00956,0.514065756465801
110623,DB00183,DB00471,0.5592191675657313
110634,DB00183,DB06694,0.5205777027149135
110651,DB00183,DB01589,0.5112169564705668
110663,DB00183,DB00185,0.5119347924468769
110683,DB00183,DB01267,0.5022252314295673
110685,DB00183,DB00462,0.5054269511184977
110709,DB00183,DB00604,0.5076120082044469
110714,DB00183,DB06791,0.5549244152995093
110725,DB00183,DB06204,0.5008904566737895
110767,DB00183,DB01184,0.5253117315314023
110796,DB00183,DB09421,0.5879062683170707
110808,DB00183,DB01036,0.5006225243203299
110827,DB00183,DB00181,0.5457216173395983
110861,DB00183,DB00383,0.5074178484911314
110875,DB00183,DB00211,0.5191371945617119
110887,DB00183,DB09059,0.550886536134572
110894,DB00183,DB01018,0.513529359530276
110900,DB00183,DB00651,0.5221070776938205
110923,DB00183,DB00572,0.5050816044166963
110931,DB00183,DB01558,0.5126619754582269
110953,DB00183,DB00454,0.5056890933174077
110963,DB00183,DB00424,0.5033917481590792
110969,DB00183,DB00678,0.5539715193713394
110973,DB00183,DB00177,0.5627656851124003
110980,DB00183,DB00363,0.5190589986969864
110986,DB00183,DB01591,0.5086985064896458
111008,DB00183,DB01224,0.5044174263838698
111027,DB00183,DB00346,0.5057273449196293
111068,DB00183,DB01062,0.5058453496214033
111076,DB00183,DB09300,0.5154838989155305
111081,DB00183,DB06274,0.547414354426255
111085,DB00183,DB00404,0.5022526445414264
111109,DB00183,DB14185,0.5013467711998904
111138,DB00183,DB06212,0.5280979083701072
111219,DB00183,DB01200,0.5294761233105318
111235,DB00183,DB06800,0.5132214972903658
111282,DB00183,DB08822,0.5674088319088318
111302,DB00183,DB00342,0.5104647799874348
111312,DB00183,DB00629,0.5109241712691551
111331,DB00183,DB00388,0.514262023093948
111356,DB00183,DB00318,0.5276406987254321
111359,DB00183,DB00298,0.5217310426470855
111362,DB00183,DB02530,0.536232184970969
111374,DB00183,DB01162,0.5136256962292954
111397,DB00183,DB00349,0.5030542891504226
111398,DB00183,DB00295,0.5153402816341877
111426,DB00183,DB01215,0.5104314254730856
111432,DB00183,DB04908,0.5148666532407934
111449,DB00183,DB06663,0.5419145136821855
111480,DB00183,DB11823,0.5335865639457432
111487,DB00183,DB09272,0.5590368008919072
111497,DB00183,DB00340,0.5014287434348897
111517,DB00184,DB00690,0.5247297468680862
111534,DB00184,DB00714,0.5281609538399813
111544,DB00184,DB00683,0.5310580124166223
111558,DB00184,DB01588,0.5294397252248876
111590,DB00184,DB00933,0.5208822270272263
111636,DB00184,DB01100,0.504110671403016
111649,DB00184,DB00306,0.588304557838074
111656,DB00184,DB00246,0.5017646484298026
111684,DB00184,DB00237,0.587574364026371
111712,DB00184,DB00333,0.5296672427214432
111722,DB00184,DB00696,0.501461714816733
111724,DB00184,DB00656,0.5259347350662646
111796,DB00184,DB01173,0.5286505684913371
111818,DB00184,DB00818,0.531325968752398
111824,DB00184,DB06016,0.5059429204480224
111866,DB00184,DB01154,0.5133960042591418
111871,DB00184,DB00264,0.5035041339010004
111874,DB00184,DB00810,0.5928783249748475
111877,DB00184,DB00411,0.5600335280396669
111881,DB00184,DB00187,0.5118349012694418
111884,DB00184,DB01205,0.5215078959140452
111914,DB00184,DB00842,0.5172590572624657
111916,DB00184,DB00416,0.5664624382693066
111919,DB00184,DB01107,0.5105747343584944
111943,DB00184,DB00747,0.6022096870000314
111968,DB00184,DB01114,0.552233452369962
111970,DB00184,DB01559,0.5365662504872043
111971,DB00184,DB00186,0.5190602701246149
112010,DB00184,DB01174,0.5757342058502267
112013,DB00184,DB00949,0.5245413906061227
112027,DB00184,DB00659,0.5226338983476843
112029,DB00184,DB00502,0.5184562813949039
112045,DB00184,DB00849,0.5965207869274484
112075,DB00184,DB00273,0.5249428123048083
112124,DB00184,DB00637,0.501140701617265
112139,DB00184,DB01079,0.5248878528217021
112140,DB00184,DB00628,0.5183994118180305
112172,DB00184,DB00418,0.5691563146601308
112178,DB00184,DB05271,0.5155066443983501
112209,DB00184,DB01595,0.5190352173021949
112215,DB00184,DB00801,0.5253714656825523
112248,DB00184,DB00728,0.5719070458445464
112278,DB00184,DB00193,0.5488172904087272
112285,DB00184,DB01437,0.5354028474219016
112290,DB00184,DB01351,0.5924662124985494
112323,DB00184,DB00413,0.5085544212883014
112350,DB00184,DB01068,0.5009156952254682
112374,DB00184,DB00475,0.518832240859464
112392,DB00184,DB00268,0.5097646005990978
112423,DB00184,DB01235,0.5093266475352404
112445,DB00184,DB01364,0.5129593250274217
112510,DB00184,DB01069,0.501755051181808
112541,DB00184,DB01589,0.5241196352410685
112567,DB00184,DB00292,0.5228447046357015
112568,DB00184,DB00732,0.5637658440571514
112580,DB00184,DB01221,0.5092691556214357
112599,DB00184,DB00604,0.5257863679546504
112615,DB00184,DB06204,0.5254539009587145
112717,DB00184,DB00181,0.5236987024238012
112729,DB00184,DB01233,0.5070634428732758
