Disease1,Disease2,Sim_score
D020516,D009136,0.403694493
D020516,D009155,0.13881137835845503
D020516,D009157,0.39326756602993596
D020516,D009187,0.2039340628884835
D020516,D009188,0.15679698029977132
D020516,D009207,0.16523022370826754
D020516,D009220,0.4225974741755487
D020516,D009222,0.1489460386569595
D020516,D009223,0.35062631842868675
D020516,D009224,0.3266087545684559
D020516,D009290,0.15995093194657334
D020516,D009347,0.1182895220476177
D020516,D009408,0.5517251248484212
D020516,D009421,0.24175632380781154
D020516,D009423,0.26688166020797954
D020516,D009436,0.21192671942964042
D020516,D009437,0.5135890816742642
D020516,D009443,0.5219306494251824
D020516,D009444,0.41064227680604065
D020516,D009455,0.4981869440673202
D020516,D009456,0.439482105
D020516,D009459,0.1493734880045488
D020516,D009461,0.2967125273172921
D020516,D009464,0.18685755666743936
D020516,D009468,0.5673805424754389
D020516,D009471,0.14264218526671696
D020516,D009472,0.1491393826215514
D020516,D009477,0.44001395390180076
D020516,D009494,0.15559493893726972
D020516,D009542,0.14717247973854658
D020516,D009759,0.17704714612320643
D020516,D009800,0.11773965797880499
D020516,D009849,0.12675463250644622
D020516,D009886,0.17982586816706547
D020516,D009896,0.1797614319840034
D020516,D009901,0.21419769373916067
D020516,D009902,0.18085671248885996
D020516,D009917,0.15379120043950734
D020516,D010211,0.16817234303935993
D020516,D010243,0.22836253217379646
D020516,D010244,0.3469851472807051
D020516,D010245,0.34642820950844555
D020516,D010264,0.1843378355673074
D020516,D010291,0.1843736469663702
D020516,D010292,0.1680793391036482
D020516,D010300,0.1990570006958845
D020516,D010301,0.1268463002469785
D020516,D010302,0.1701034845712526
D020516,D010468,0.20584967763064213
D020516,D010523,0.6577317405657809
D020516,D010524,0.5616160458338738
D020516,D010591,0.14566435925257615
D020516,D010661,0.16337941269864725
D020516,D010845,0.12676287308528753
D020516,D010871,0.14363129492084808
D020516,D010899,0.1297952172758068
D020516,D010900,0.21706762409183883
D020516,D010911,0.18385354636704387
D020516,D011007,0.1454732288020562
D020516,D011051,0.3918046385838859
D020516,D011052,0.32802238808453327
D020516,D011115,0.5642076667518298
D020516,D011128,0.4392831638068591
D020516,D011129,0.48874801578421057
D020516,D011218,0.14732191163929725
D020516,D011304,0.14169754088641273
D020516,D011557,0.1451820416750353
D020516,D011559,0.16239637301441634
D020516,D011595,0.16771587148216288
D020516,D011596,0.19350013653845474
D020516,D011681,0.1835377125853285
D020516,D011782,0.1765427179283895
D020516,D011843,0.5081625901426843
D020516,D012001,0.13035104465280728
D020516,D012019,0.4712387227013208
D020516,D012021,0.17494029182558213
D020516,D012035,0.3876426350994692
D020516,D012133,0.15043463700384446
D020516,D012148,0.15570113053914067
D020516,D012202,0.1446211637071716
D020516,D012415,0.12256476173081579
D020516,D012497,0.12126446363652081
D020516,D012585,0.4495889944240027
D020516,D012607,0.15633330992830444
D020516,D012608,0.15532511473153915
D020516,D012618,0.10930088547776014
D020516,D012640,0.2161309484598914
D020516,D012678,0.25168343937886456
D020516,D012791,0.12586547952772495
D020516,D012851,0.15718632498671803
D020516,D012887,0.20078492679270837
D020516,D012891,0.1944645674975353
D020516,D012892,0.1746702639249305
D020516,D012893,0.2398506543572604
D020516,D013009,0.1332749603884856
D020516,D013035,0.18295005582182328
D020516,D013036,0.15615161963478033
D020516,D013064,0.1999899625569544
D020516,D013106,0.18545540841542968
D020516,D013117,0.1762461266629346
D020516,D013118,0.24531633533073496
D020516,D013119,0.2047618003676653
D020516,D013120,0.1776638862774744
D020516,D013132,0.18158649324484544
D020516,D013226,0.1764072340154201
D020516,D013285,0.18887701852121244
D020516,D013341,0.1405758710851914
D020516,D013342,0.15750147731904027
D020516,D013344,0.14394322880560406
D020516,D013345,0.18096416715224592
D020516,D013349,0.14616547450966694
D020516,D013353,0.14016763180364014
D020516,D013354,0.13269880368252468
D020516,D013494,0.14543617785465682
D020516,D013547,0.14228412468843318
D020516,D013575,0.17880470903995777
D020516,D013595,0.16843797869622185
D020516,D013606,0.12832285033900637
D020516,D013631,0.40580507912127456
D020516,D013641,0.41810163686769747
D020516,D013651,0.16083769997252464
D020516,D013661,0.13675424361788047
D020516,D013700,0.15891383322544816
D020516,D013746,0.15289919913647912
D020516,D013786,0.15187553453155228
D020516,D013901,0.45343607830489363
D020516,D013981,0.18185330139531736
D020516,D014012,0.16918323167586283
D020516,D014125,0.14804383064888907
D020516,D014202,0.17295686816459155
D020516,D014277,0.16672767409407885
D020516,D014313,0.1488991208481825
D020516,D014390,0.16310178403453313
D020516,D014402,0.15696638072388516
D020516,D014474,0.21002285766056378
D020516,D014607,0.14776307038260694
D020516,D014653,0.14086624692068117
D020516,D014715,0.16671191445202238
D020516,D014717,0.1795585492649235
D020516,D014786,0.21661048435371444
D020516,D014826,0.16451701620081166
D020516,D014832,0.1831373230885428
D020516,D014854,0.13082255544771573
D020516,D014884,0.11914095926840096
D020516,D014899,0.14210140925390788
D020516,D014901,0.15162508005797692
D020516,D014929,0.11438540677033535
D020516,D015051,0.14491896376181077
D020516,D015140,0.16390350232184497
D020516,D015161,0.13274854617038406
D020516,D015173,0.20701298978436816
D020516,D015174,0.1316023865770057
D020516,D015175,0.144748117
D020516,D015192,0.18521781370240184
D020516,D015211,0.12296619890451317
D020516,D015324,0.11450906198859345
D020516,D015325,0.11759185837674199
D020516,D015354,0.15749112347996932
D020516,D015417,0.45172131780625946
D020516,D015418,0.15540314996221086
D020516,D015419,0.4180298850920668
D020516,D015493,0.14266831773124372
D020516,D015518,0.14815765262032282
D020516,D015594,0.13485544108538655
D020516,D015624,0.3215018940020793
D020516,D015673,0.3611098182780417
D020516,D015807,0.15036124802243173
D020516,D015835,0.2168194383198915
D020516,D015840,0.15763886858962056
D020516,D015845,0.14161198680052112
D020516,D015877,0.16559519234478262
D020516,D016098,0.12424324756220421
D020516,D016135,0.1807445496526653
D020516,D016136,0.1532362873182729
D020516,D016137,0.12495790530946471
D020516,D016142,0.13792337127836077
D020516,D016262,0.3143291177527156
D020516,D016472,0.4420105788776298
D020516,D016489,0.18791348758652884
D020516,D016518,0.1507076074059006
D020516,D016532,0.13033037608899425
D020516,D016537,0.12028504921969096
D020516,D016543,0.24843795894251341
D020516,D016545,0.13973327871865907
D020516,D016603,0.3162683097101587
D020516,D016643,0.1519580486257884
D020516,D016657,0.14086088709208747
D020516,D016697,0.12591516701777136
D020516,D016750,0.3344516212900631
D020516,D016779,0.14549731151664727
D020516,D016781,0.13558911257065226
D020516,D016862,0.12915727930235446
D020516,D016878,0.4079238912173988
D020516,D016893,0.176961948
D020516,D016919,0.1445150819940833
D020516,D016920,0.19557635138512303
D020516,D016921,0.15957040373817674
D020516,D017029,0.1483813819762438
D020516,D017034,0.14057594488818245
D020516,D017036,0.12436872519857038
D020516,D017042,0.11323874908459981
D020516,D017096,0.19377549387028675
D020516,D017237,0.3508194239741044
D020516,D017240,0.38268846405292634
D020516,D017241,0.3171220328579959
D020516,D017243,0.293176262
D020516,D017246,0.32943714026333376
D020516,D017253,0.20282108239222607
D020516,D017285,0.39492746342561075
D020516,D017590,0.1324885518302626
D020516,D017593,0.11951470602492067
D020516,D017624,0.10829131001820047
D020516,D017696,0.3275915269441714
D020516,D017769,0.42238566840833097
D020516,D017825,0.11564271136074042
D020516,D017827,0.12865825712329718
D020516,D018304,0.13506267265458125
D020516,D018306,0.12741462549412813
D020516,D018317,0.5313485465447384
D020516,D018318,0.40436706748445356
D020516,D018319,0.36815090736924405
D020516,D018437,0.12655440019201686
D020516,D018458,0.1515215077092726
D020516,D018476,0.14338630714800235
D020516,D018781,0.14998812054139338
D020516,D018792,0.19574039370922805
D020516,D018860,0.11845216251683939
D020516,D018887,0.12325822567535491
D020516,D018908,0.2034142916772212
D020516,D018917,0.14851453611795895
D020516,D018979,0.34192410547852886
D020516,D018980,0.14069089652969474
D020516,D019150,0.15651197512295703
D020516,D019305,0.13075620255361273
D020516,D019462,0.1433641007211009
D020516,D019569,0.13931801441922134
D020516,D019574,0.18703982517521242
D020516,D019578,0.1589450013742534
D020516,D019585,0.15171699076817588
D020516,D019586,0.18959127
D020516,D019636,0.277163047
D020516,D019846,0.3867003017686045
D020516,D019954,0.25890856713365074
D020516,D020019,0.14417032719923772
D020516,D020078,0.1407903970125977
D020516,D020140,0.19506641837341862
D020516,D020143,0.1505196670648838
D020516,D020146,0.11398198591456687
D020516,D020149,0.14593400205515097
D020516,D020150,0.11047734350546075
D020516,D020158,0.11667744596164424
D020516,D020159,0.11728473924619347
D020516,D020162,0.11595679095766971
D020516,D020163,0.13233396580707307
D020516,D020165,0.1133775987531713
D020516,D020167,0.10903576581720613
D020516,D020176,0.12238431841466516
D020516,D020177,0.11665106548201316
D020516,D020178,0.15188120028817034
D020516,D020179,0.12328169917370335
D020516,D020181,0.1782059748444005
D020516,D020182,0.13850275415267058
D020516,D020183,0.11955887919628864
D020516,D020184,0.1204775444900252
D020516,D020186,0.128458983
D020516,D020187,0.1407878233926604
D020516,D020188,0.12000982851422368
D020516,D020189,0.13064296430008343
D020516,D020190,0.12994423609533662
D020516,D020191,0.14560915113006134
D020516,D020192,0.11497885709000852
D020516,D020194,0.11284472509791046
D020516,D020195,0.1443482717524041
D020516,D020196,0.26746667468101837
D020516,D020197,0.143711352
D020516,D020198,0.18320056841155583
D020516,D020199,0.1264926690672468
D020516,D020200,0.1353218358432687
D020516,D020201,0.13233672055420143
D020516,D020202,0.11685283227606727
D020516,D020203,0.11003134685944138
D020516,D020204,0.12269458680429719
D020516,D020205,0.12274592941094586
D020516,D020206,0.11416001412242945
D020516,D020207,0.11461949357711973
D020516,D020208,0.137460619
D020516,D020209,0.18810883342093937
D020516,D020210,0.12013311258079987
D020516,D020212,0.1651688556249248
D020516,D020214,0.17872046160577576
D020516,D020215,0.13657164178966857
D020516,D020216,0.128038011
D020516,D020217,0.13753956152948746
D020516,D020220,0.14673100614677023
D020516,D020221,0.14847453211383618
D020516,D020225,0.11691574018168382
D020516,D020226,0.12124974307938971
D020516,D020227,0.1164552071944748
D020516,D020232,0.1234046413506501
D020516,D020233,0.18040300173902715
D020516,D020234,0.12598888706374778
D020516,D020235,0.11770775962915503
D020516,D020238,0.13108645875581654
D020516,D020241,0.1121501968994268
D020516,D020242,0.11242164151817882
D020516,D020243,0.1154843773376533
D020516,D020244,0.16353386803346534
D020516,D020258,0.2224905873564119
D020516,D020260,0.18769702820498704
D020516,D020262,0.14530790822986236
D020516,D020263,0.1366134715720948
D020516,D020264,0.12116920375689222
D020516,D020265,0.11866810008519217
D020516,D020267,0.14130899757924856
D020516,D020271,0.23217276889173957
D020516,D020275,0.4541626315862426
D020516,D020277,0.4257208245117129
D020516,D020278,0.214110934
D020516,D020279,0.16538574062011602
D020516,D020288,0.11948228101331264
D020516,D020293,0.17570984657397973
D020516,D020294,0.3303260201869162
D020516,D020295,0.14439646214519924
D020516,D020299,0.12113537661604774
D020516,D020300,0.213484883
D020516,D020301,0.1570344636659299
D020516,D020306,0.1782414024794287
D020516,D020314,0.17312353958436924
D020516,D020323,0.13817082964097938
D020516,D020325,0.14688710783456538
D020516,D020326,0.13418263021761656
D020516,D020329,0.1577800378679857
D020516,D020331,0.12283766524109081
D020516,D020333,0.12611851674139585
D020516,D020335,0.15234773683896058
D020516,D020336,0.12973934066942455
D020516,D020338,0.13667561865165562
D020516,D020339,0.1518983543325792
D020516,D020343,0.15810896254089202
D020516,D020361,0.18446947554844514
D020516,D020362,0.11988287094567847
D020516,D020363,0.13034223456024718
D020516,D020364,0.39326667404788684
D020516,D020371,0.11554416975803752
D020516,D020385,0.1273173026425799
D020516,D020386,0.42637683989429986
D020516,D020388,0.354501983
D020516,D020389,0.3093583208579047
D020516,D020391,0.3231394575852847
D020516,D020417,0.12702372433502443
D020516,D020421,0.19875766860925367
D020516,D020422,0.5623376512348088
D020516,D020423,0.5126696770058555
D020516,D020424,0.47603630062499935
D020516,D020425,0.439956055
D020516,D020426,0.505205497
D020516,D020427,0.44392666368097417
D020516,D020428,0.4308005063182275
D020516,D020429,0.45805429158171657
D020516,D020430,0.3990364984790388
D020516,D020431,0.16360383538683804
D020516,D020432,0.146781518
D020516,D020433,0.18392582039262967
D020516,D020435,0.1476990383164432
D020516,D020437,0.15649587083032448
D020516,D020447,0.18667889257738643
D020516,D020511,0.44787141433780625
D020516,D020512,0.3112578600818387
D020516,D020513,0.2936446965727173
D020516,D020514,0.3156720400290449
D020516,D020520,0.2025948149076778
D020516,D020521,0.22181675337531578
D020516,D020526,0.1469601976178169
D020516,D020528,0.1443632317927996
D020516,D020529,0.1603891636264831
D020516,D020720,0.3048436324830718
D020516,D020721,0.19323207640564907
D020516,D020734,0.21728836418420147
D020516,D020739,0.21198251618729635
D020516,D020752,0.20987809598147286
D020516,D020754,0.16542295537374668
D020516,D020758,0.16016028464504115
D020516,D020760,0.14693037537300363
D020516,D020762,0.11584066207802284
D020516,D020765,0.21637218343371384
D020516,D020766,0.16086900486125016
D020516,D020767,0.17103119527135124
D020516,D020773,0.21915749904457726
D020516,D020774,0.12645783144749065
D020516,D020779,0.121989692
D020516,D020785,0.19192485982599572
D020516,D020786,0.13898498288669128
D020516,D020787,0.11788490486030963
D020516,D020795,0.13562548463633176
D020516,D020802,0.13788261409536132
D020516,D020803,0.1363669361111204
D020516,D020804,0.11527771723277076
D020516,D020805,0.21497936781211976
D020516,D020806,0.21139865147699624
D020516,D020807,0.1911895937330555
D020516,D020808,0.1754504413269014
D020516,D020809,0.1613898571764454
D020516,D020814,0.11612734919419834
D020516,D020818,0.11607874297469693
D020516,D020819,0.1719614933104061
D020516,D020820,0.22368642793411242
D020516,D020821,0.18473698621821041
D020516,D020828,0.126691437
D020516,D020833,0.13279859457502385
D020516,D020852,0.13053544130847275
D020516,D020863,0.16639453968312656
D020516,D020879,0.22537852730744215
D020516,D020886,0.20159781619591072
D020516,D020914,0.36202601355598796
D020516,D020915,0.13185460551649614
D020516,D020918,0.5086534121748937
D020516,D020919,0.21664629776131533
D020516,D020920,0.22787096908692156
D020516,D020921,0.14965141441033739
D020516,D020922,0.12341969408190037
D020516,D020923,0.15545762302208485
D020516,D020925,0.16103389101799012
D020516,D020936,0.12453785532479873
D020516,D020937,0.1184478726994802
D020516,D020938,0.11990821605179773
D020516,D020941,0.2805608644964831
D020516,D020945,0.1267093272872686
D020516,D020953,0.11984098224554533
D020516,D020955,0.11461521843457574
D020516,D020961,0.1512265219528018
D020516,D020966,0.43396603586982135
D020516,D020967,0.3981774272237472
D020516,D021081,0.19664545886505758
D020516,D024801,0.23636635251153132
D020516,D025962,0.13321931835853854
D020516,D028243,0.1012379807694523
D020516,D029241,0.11553910850510866
D020516,D029242,0.1317377929092358
D020516,D029461,0.11314823569657409
D020516,D034062,0.11396216444653569
D020516,D034081,0.12580061173943707
D020516,D034381,0.21474425826585702
D020516,D038223,0.1338906364078571
D020516,D038642,0.13170232586537214
D020516,D038901,0.18418191085754523
D020516,D038921,0.11443649029179533
D020516,D039141,0.30068621886645724
D020516,D046088,0.13378162521708623
D020516,D046089,0.12261318091628323
D020516,D046589,0.12593946074870596
D020516,D046608,0.12175770847692044
D020516,D046648,0.11542071010354116
D020516,D047748,0.14088749304894504
D020516,D049288,0.32838962
D020516,D049290,0.10244078760815309
D020516,D049310,0.30542100550430334
D020516,D049912,0.12490636834127655
D020516,D050798,0.11883405675249484
D020516,D051270,0.2067618400719838
D020516,D051271,0.16695804178865833
D020516,D051298,0.12477316393545541
D020516,D051299,0.13157601774069827
D020516,D051302,0.11799300265426949
D020516,D051303,0.16575136936272813
D020516,D051474,0.43422733058016566
D020516,D052120,0.11148868556593523
D020516,D052245,0.11873294027569861
D020516,D052516,0.1460424961104959
D020516,D052517,0.10891508239434863
D020516,D052536,0.10895394458214266
D020516,D052537,0.10989923435630163
D020516,D052556,0.12416283125182988
D020516,D052879,0.11586526563968283
D020516,D052880,0.3070187175642185
D020516,D052919,0.10884391048983862
D020516,D052958,0.40542559771599124
D020516,D053421,0.415794058
D020516,D053578,0.11367889780463866
D020516,D053608,0.13523308243925383
D020516,D053609,0.13273541601915959
D020516,D054000,0.12276326116161566
D020516,D054038,0.13984134317479924
D020516,D054062,0.14090518612212038
D020516,D054078,0.11107066958641472
D020516,D054080,0.11376363106948621
D020516,D054081,0.15357455874943063
D020516,D054082,0.14000582320327748
D020516,D054091,0.12318162104313227
D020516,D054220,0.20557004668816478
D020516,D054221,0.11311164042085238
D020516,D054222,0.12199945191779045
D020516,D054319,0.11815500214226668
D020516,D054546,0.11495315883757054
D020516,D054969,0.2097194875231628
D020516,D054970,0.1287745046856793
D020516,D054971,0.18329580542073562
D020516,D054972,0.12661537340992357
D020516,D054975,0.10689479486796649
D020516,D055154,0.14634856336317387
D020516,D055534,0.2892852575943544
D020516,D055577,0.10936536494125111
D020516,D055622,0.29325951341099415
D020516,D055756,0.1319158844115745
D020516,D055948,0.15497666442303742
D020516,D055952,0.11953048727964646
D020516,D055953,0.12359032482704528
D020516,D055955,0.11255679583486575
D020516,D055956,0.11251129995631015
D020516,D055958,0.364021701
D020516,D056364,0.1173385713730187
D020516,D056768,0.3571032210614285
D020516,D056784,0.23054173340127543
D020516,D056806,0.15249819353657823
D020516,D056886,0.10837438280508409
D020516,D057112,0.11795343329660044
D020516,D057174,0.16559694249376938
D020516,D057177,0.2050888098277151
D020516,D057178,0.11023915902761061
D020516,D057180,0.15317097900653606
D020516,D057774,0.11520608848924621
D020516,D058088,0.2627730019148522
D020516,D058494,0.12693889717794501
D020516,D058496,0.1252287129338267
D020516,D058502,0.12223760854869314
D020516,D058565,0.1187661964960998
D020516,D058627,0.12376002887709207
D020516,D058747,0
D020516,D058923,0.29048600958731663
D020516,D059345,0.1783843994758017
D020516,D059348,0.4903773049553994
D020516,D059409,0.12616768281945595
D020516,D060486,0.10935434034330349
D020516,D060545,0.37703979662474446
D020516,D060705,0.12122224737505993
D020516,D061219,0.1175206781006101
D020516,D061220,0.11698252568706717
D020516,D061221,0.14581052100625386
D020516,D061222,0.12313691872949964
D020516,D061223,0.15948684976587973
D020516,D061224,0.1475584589266521
D020516,D061226,0.13521251766827808
D020516,D061228,0.12179955241067827
D020516,D061247,0.1188827633945317
D020516,D061285,0.11505062491581838
D020516,D061287,0.11760922953936866
D020516,D063205,0.1267535708732931
D020516,D063806,0.3369459378958874
D020516,D064128,0.11812240210992966
D020516,D065166,0.1265328585729872
D020516,D065306,0.15760282971318423
D020516,D065634,0.17250683454992102
D020516,D065703,0.19196364793005583
D020516,D065704,0.13112998283026517
D020516,D065705,0.11268862612367367
D020516,D065706,0.12018437442937542
D020516,D065707,0.11833368423495708
D020516,D065708,0.11423621171346628
D020516,D065768,0.11993620538698035
D020520,D000160,0.22621001269634888
D020520,D000699,0.16338406023370006
D020520,D000795,0.43849359929892834
D020520,D000857,0.19697482901506214
D020520,D001750,0.20737218835607737
D020520,D001930,0.40538546222557426
D020520,D001932,0.4293305290102484
D020520,D002340,0.5739529555223768
D020520,D002341,0.45967668418476626
D020520,D002349,0.2026303215651244
D020520,D002375,0.20107299392595318
D020520,D002385,0.16713879942722196
D020520,D002389,0.1895622982087809
D020520,D002422,0.16524258417286558
D020520,D002493,0.4952361683233277
D020520,D002494,0.39675984864121616
D020520,D002524,0.35402471733250696
D020520,D002526,0.4133773654422076
D020520,D002527,0.2675568084540195
D020520,D002528,0.3354888883900922
D020520,D002532,0.5201319676017068
D020520,D002534,0.38232076260939724
D020520,D002537,0.5068518196512252
D020520,D002538,0.47337841314390544
D020520,D002539,0.5307747898626969
D020520,D002542,0.5384329442588452
D020520,D002543,0.5224342323555142
D020520,D002544,0.8344994937149591
D020520,D002545,0.7902224996497819
D020520,D002546,0.6877334184147916
D020520,D002547,0.3691572139578334
D020520,D002549,0.3101034273835684
D020520,D002551,0.33536499139376447
D020520,D002558,0.17303329020484862
D020520,D002559,0.18850964042290694
D020520,D002561,0.6832386196361784
D020520,D002573,0.2467694822040735
D020520,D002607,0.18932234055260105
D020520,D002819,0.3127130462413571
D020520,D003027,0.31178442184066596
D020520,D003057,0.16754732601013494
D020520,D003117,0.19406314000060287
D020520,D003128,0.2263572356835092
D020520,D003147,0.26614320507600864
D020520,D003221,0.22501646368997683
D020520,D003244,0.25772494
D020520,D003294,0.19250540704823582
D020520,D003389,0.2930638311562024
D020520,D003390,0.22208551391079415
D020520,D003410,0.16409756088360666
D020520,D003616,0.2998320025050909
D020520,D003635,0.1665973066773278
D020520,D003638,0.22499446459013278
D020520,D003639,0.18287775194060235
D020520,D003655,0.20520427480246467
D020520,D003693,0.2067031818418879
D020520,D003704,0.44517352078211536
D020520,D003711,0.28784541191386104
D020520,D003882,0.20120632188847815
D020520,D003929,0.22812509086693442
D020520,D004172,0.1979120096464833
D020520,D004314,0.22131197497886146
D020520,D004370,0.18210356835519895
D020520,D004393,0.2981150738680032
D020520,D004401,0.18136952177981147
D020520,D004402,0.17183551267269231
D020520,D004408,0.15863017761019133
D020520,D004409,0.2813267527966832
D020520,D004410,0.205912388
D020520,D004411,0.17040671316587747
D020520,D004421,0.2306786598271667
D020520,D004422,0.2926844875252498
D020520,D004454,0.1478233675737624
D020520,D004652,0.2971774420424208
D020520,D004660,0.42737461738412935
D020520,D004670,0.2632819223193866
D020520,D004671,0.3455328686258602
D020520,D004672,0.30026190401420194
D020520,D004673,0.31051557942139224
D020520,D004674,0.2700217337271497
D020520,D004675,0.29820698961452324
D020520,D004677,0.19359674631866022
D020520,D004678,0.3539768344402749
D020520,D004679,0.3151297138156183
D020520,D004681,0.3340391967592652
D020520,D004683,0.3000487427017591
D020520,D004684,0.2685836612698532
D020520,D004685,0.269348796
D020520,D004827,0.43798166988457005
D020520,D004828,0.3835197224106396
D020520,D004829,0.38172971511081155
D020520,D004830,0.3292671334638578
D020520,D004831,0.3339932985772932
D020520,D004832,0.3226952483781868
D020520,D004833,0.3454711192104526
D020520,D004834,0.3044087072697854
D020520,D004948,0.20303943931346707
D020520,D005099,0.19525768452845474
D020520,D005126,0.18586215714463675
D020520,D005129,0.1932576802122542
D020520,D005131,0.23071203367156828
D020520,D005150,0.1744298907566931
D020520,D005151,0.25629964858630905
D020520,D005155,0.24320902880566342
D020520,D005156,0.228987161
D020520,D005158,0.21355866691667202
D020520,D005207,0.17062081107267266
D020520,D005356,0.20656764238707628
D020520,D005600,0.1930006304265865
D020520,D005621,0.3046752466527577
D020520,D005645,0.25361937627260067
D020520,D005693,0.3061152731034209
D020520,D005733,0.31748758633454066
D020520,D005776,0.3111228109925717
D020520,D005862,0.1476897111624944
D020520,D005879,0.32196338494119525
D020520,D006009,0.292981111
D020520,D006014,0.13513063505801187
D020520,D006211,0.28142960624805646
D020520,D006212,0.21054950442916645
D020520,D006250,0.2624913675504078
D020520,D006259,0.2867433316385181
D020520,D006311,0.2664979699504579
D020520,D006312,0.18151758978176302
D020520,D006313,0.285163963
D020520,D006314,0.1901618088923921
D020520,D006315,0.1478140690999877
D020520,D006316,0.1701056747372554
D020520,D006317,0.20005716500799897
D020520,D006319,0.22772881786645033
D020520,D006407,0.44625024565406546
D020520,D006408,0.4729251403511861
D020520,D006423,0.1865885823538636
D020520,D006429,0.21487656763212545
D020520,D006501,0.3416675731814262
D020520,D006527,0.31479003059719235
D020520,D006610,0.24142350676293223
D020520,D006623,0.2899608696890774
D020520,D006685,0.18879810038359685
D020520,D006712,0.29171780549707765
D020520,D006732,0.18198386309120068
D020520,D006816,0.3340372320252191
D020520,D006832,0.1684490077450525
D020520,D006849,0.39070954468545394
D020520,D006850,0.3254572187125509
D020520,D006930,0.21078296313986597
D020520,D006941,0.17174847961164094
D020520,D006948,0.20951820421264852
D020520,D006964,0.36389773430063543
D020520,D006966,0.31419651170428087
D020520,D006970,0.21024481716368407
D020520,D006987,0.18889889670571028
D020520,D007018,0.34513984321344077
D020520,D007024,0.30320369911490874
D020520,D007027,0.4401088057551048
D020520,D007029,0.3747639676676323
D020520,D007088,0.2074460689332497
D020520,D007177,0.31001641377839007
D020520,D007319,0.21084305548427715
D020520,D007331,0.1636282816919678
D020520,D007562,0.33475375049540956
D020520,D007572,0.21523101420184707
D020520,D007625,0.20101374617998724
D020520,D007647,0.29175881489730304
D020520,D007706,0.280370953
D020520,D007729,0.2442746380267226
D020520,D007805,0.19949824578760783
D020520,D007806,0.25324719209564484
D020520,D007849,0.2925647158523413
D020520,D007859,0.2290390017847542
D020520,D007888,0.2888048941750362
D020520,D007926,0.28655757271864857
D020520,D007965,0.2773866652488426
D020520,D007966,0.2808234047999406
D020520,D007968,0.3005871855532617
D020520,D007969,0.4547600806873824
D020520,D008216,0.25795915778770406
D020520,D008337,0.1985383161795199
D020520,D008338,0.17312108675964333
D020520,D008375,0.29312091933954026
D020520,D008440,0.17606571645899713
D020520,D008446,0.2332106750024457
D020520,D008538,0.28241737513941007
D020520,D008556,0.1725088035976799
D020520,D008569,0.2354738005825015
D020520,D008577,0.23717269736776472
D020520,D008579,0.21780220164552455
D020520,D008580,0.161263452
D020520,D008581,0.36919687032371706
D020520,D008582,0.27731930089738055
D020520,D008583,0.26030025184402283
D020520,D008584,0.24105307616871952
D020520,D008585,0.2764270154052973
D020520,D008586,0.2655928512924907
D020520,D008587,0.28465819850599916
D020520,D008588,0.18897345723506948
D020520,D008590,0.3354277290497719
D020520,D008591,0.1975500552207085
D020520,D008607,0.26028722930635284
D020520,D008831,0.19622020285313552
D020520,D008881,0.3669117290523894
D020520,D009069,0.40232742199805677
D020520,D009072,0.45025678417537185
D020520,D009081,0.2830170523307157
D020520,D009103,0.26451007745952415
D020520,D009120,0.18548449785541862
D020520,D009122,0.2262595967878565
D020520,D009123,0.1943945186691442
D020520,D009127,0.18324090284848848
D020520,D009128,0.20535173282655741
D020520,D009133,0.2185110850626916
D020520,D009134,0.2841668584802262
D020520,D009135,0.2861864410883648
D020520,D009136,0.2309474123170447
D020520,D009155,0.17061075479993265
D020520,D009157,0.21761594114836175
D020520,D009187,0.3337687907733305
D020520,D009188,0.2815691409903006
D020520,D009207,0.2136046923392425
D020520,D009220,0.23576428898171944
D020520,D009222,0.17878773989243868
D020520,D009223,0.1940434384159387
D020520,D009224,0.1697996989904775
D020520,D009290,0.19350430996439205
D020520,D009347,0.26280319078373804
D020520,D009408,0.23470218289775197
D020520,D009421,0.27652317912321617
D020520,D009423,0.30589731192540515
D020520,D009436,0.24598419207712255
D020520,D009437,0.22649039939551258
D020520,D009443,0.2122445505343709
D020520,D009444,0.162483256
D020520,D009455,0.22934217554054664
D020520,D009456,0.2020015035684028
D020520,D009459,0.3154246990681858
D020520,D009461,0.3421402375961911
D020520,D009464,0.20083688509227976
D020520,D009468,0.3207109604627892
D020520,D009471,0.1947145307362685
D020520,D009472,0.18301380309553694
D020520,D009477,0.18829904800713457
D020520,D009494,0.2710446022268672
D020520,D009542,0.30019485496406684
D020520,D009759,0.22923791324606874
D020520,D009800,0.2653415538510667
D020520,D009849,0.27830929188001485
D020520,D009886,0.2319926463711448
D020520,D009896,0.21204254098813718
D020520,D009901,0.24805341201234618
D020520,D009902,0.2132473983473707
D020520,D009917,0.18807975621785492
D020520,D010211,0.19935483253837433
D020520,D010243,0.2646389793802336
D020520,D010244,0.17293455129323684
D020520,D010245,0.18397270269480662
D020520,D010264,0.21735402087631797
D020520,D010291,0.21535242830523238
D020520,D010292,0.20085181245168554
D020520,D010300,0.3776529937228547
D020520,D010301,0.27944587973482715
D020520,D010302,0.33893757458084794
D020520,D010468,0.24132265827488436
D020520,D010523,0.29152585024610705
D020520,D010524,0.26019865170250916
D020520,D010591,0.17992184854763407
D020520,D010661,0.327740302
D020520,D010845,0.1625723062563536
D020520,D010871,0.30445368746159623
D020520,D010899,0.4226242145601235
D020520,D010900,0.4089148846730207
